0	72177.1
0.0333333	73094
0.0666667	70838.2
0.1	68645.5
0.133333	66383.6
0.166667	64003.6
0.2	61743.5
0.233333	59350.4
0.266667	57069.2
0.3	54750.5
0.333333	52431.8
0.366667	50071.9
0.4	47832.8
0.433333	45586.6
0.466667	44215.5
0.5	43115.6
0.533333	42029.8
0.566667	41011.2
0.6	40149.4
0.633333	39291.9
0.666667	38452.8
0.7	37629.4
0.733333	36828.8
0.766667	36049.1
0.8	35236.2
0.833333	34438.2
0.866667	33660.4
0.9	32921.9
0.933333	32182.5
0.966667	31459.8
1	30753.6
1.03333	30058
1.06667	29427.1
1.1	28775.2
1.13333	28147.9
1.16667	27504.8
1.2	26894
1.23333	26285
1.26667	25693.5
1.3	25116.9
1.33333	24479
1.36667	23947
1.4	23362.5
1.43333	22819.1
1.46667	22277.5
1.5	21771.8
1.53333	21301.9
1.56667	20861.8
1.6	20414.6
1.63333	19950
1.66667	19474
1.7	19037.4
1.73333	18599.9
1.76667	18205.2
1.8	17822
1.83333	17397.6
1.86667	17019.6
1.9	16640.8
1.93333	16289.9
1.96667	15939
2	15566.2
2.03333	15204
2.06667	14878.5
2.1	14545.1
2.13333	14212.6
2.16667	13903.8
2.2	13571.2
2.23333	13254.5
2.26667	12945.6
2.3	12641.1
2.33333	12347.1
2.36667	12058.4
2.4	11747.8
2.43333	11456.4
2.46667	11164.1
2.5	10889.4
2.53333	10621.6
2.56667	10351.2
2.6	10102.8
2.63333	9847.25
2.66667	9631.12
2.7	9360.75
2.73333	9116.62
2.76667	8904.88
2.8	8695.75
2.83333	8478.75
2.86667	8255.62
2.9	8045.62
2.93333	7843.5
2.96667	7624.75
3	7420
3.03333	7227.5
3.06667	7039.38
3.1	6867.88
3.13333	6700.75
3.16667	6522.25
3.2	6360.38
3.23333	6191.5
3.26667	6031.38
3.3	5881.75
3.33333	5720.75
3.36667	5586.88
3.4	5417.12
3.43333	5282.38
3.46667	5180.88
3.5	5058.38
3.53333	4921.88
3.56667	4809
3.6	4691.75
3.63333	4560.5
3.66667	4452.88
3.7	4361.88
3.73333	4252.5
3.76667	4157.12
3.8	4062.62
3.83333	3973.38
3.86667	3892.88
3.9	3804.5
3.93333	3712.62
3.96667	3626
4	3550.75
4.03333	3472.88
4.06667	3398.5
4.1	3325
4.13333	3253.25
4.16667	3182.38
4.2	3108
4.23333	3032.75
4.26667	2976.75
4.3	2917.25
4.33333	2865.62
4.36667	2789.5
4.4	2725.62
4.43333	2668.75
4.46667	2617.12
4.5	2553.25
4.53333	2498.12
4.56667	2444.75
4.6	2392.25
4.63333	2349.38
4.66667	2301.25
4.7	2252.25
4.73333	2187.5
4.76667	2136.75
4.8	2086.88
4.83333	2040.5
4.86667	1995.88
4.9	1946
4.93333	1903.12
4.96667	1863.75
5	1810.38
5.03333	1751.75
5.06667	1714.12
5.1	1705.38
5.13333	1710.62
5.16667	1722
5.2	1740.38
5.23333	1776.25
5.26667	1827.88
5.3	1877.75
5.33333	1912.75
5.36667	1970.5
5.4	2028.25
5.43333	2083.38
5.46667	2152.5
5.5	2230.38
5.53333	2282.88
5.56667	2371.25
5.6	2431.62
5.63333	2531.38
5.66667	2589.12
5.7	2707.25
5.73333	2744
5.76667	2826.25
5.8	2900.62
5.83333	2985.5
5.86667	3076.5
5.9	3143.88
5.93333	3229.62
5.96667	3321.5
6	3416.88
6.03333	3487.75
6.06667	3566.5
6.1	3682
6.13333	3790.5
6.16667	3843.88
6.2	3913
6.23333	4025
6.26667	4108.12
6.3	4171.12
6.33333	4259.5
6.36667	4293.62
6.4	4366.25
6.43333	4405.62
6.46667	4480
6.5	4572.75
6.53333	4660.25
6.56667	4739
6.6	4783.62
6.63333	4857.12
6.66667	4894.75
6.7	4935.88
6.73333	5010.25
6.76667	5070.62
6.8	5145.88
6.83333	5166
6.86667	5263.12
6.9	5315.62
6.93333	5393.5
6.96667	5446.88
7	5520.38
7.03333	5554.5
7.06667	5625.38
7.1	5818.75
7.13333	6107.5
7.16667	6434.75
7.2	6765.5
7.23333	7202.12
7.26667	7681.62
7.3	8151.5
7.33333	8639.75
7.36667	9144.62
7.4	9757.12
7.43333	10248.9
7.46667	10827.2
7.5	11454.6
7.53333	12060.1
7.56667	12747
7.6	13295.6
7.63333	13872.2
7.66667	14532
7.7	15153.2
7.73333	15789.4
7.76667	16355.5
7.8	16936.5
7.83333	17458.9
7.86667	18017.1
7.9	18531.6
7.93333	19197.5
7.96667	19691.9
8	20222.1
8.03333	20515.2
8.06667	21063
